time_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp_c
36050,-9.2153,-1.664,0.3807,12.2443,-0.7328,-23.7557,41.38
36100,-8.9615,-1.1157,0.5866,-10.1374,6.916,-31.0382,41.19
36150,-9.5864,-0.7877,0.6369,-32.2443,10.9924,-23.771,40.95
36200,-9.1459,-1.6233,1.6209,-38.7939,10.229,-20.9924,41.28
36250,-8.4803,-3.0215,1.652,-18.3206,8.7786,-12.8855,41.28
36300,-8.3055,-3.7781,1.5562,14.3664,14.7176,-10.9771,41.28
36350,-8.7556,-2.715,1.2641,34.7786,21.1145,-11.2214,41.38
36400,-9.4906,-1.5299,1.1444,31.9847,23.084,-0.5038,41.42
36450,-9.2392,-1.9561,0.8475,11.4656,24.7176,5.8015,41.09
36500,-8.7747,-1.4389,0.7949,-16.4275,32.1527,5.145,41.24
36550,-10.4483,-2.5379,0.1963,-41.5267,42.5954,-3.8931,41.24
36600,-12.1075,-3.984,0.3232,-26.2748,37.7252,-5.6031,41.19
36650,-10.9343,-1.087,2.1428,-31.1145,4.7786,8.3817,41.38
36700,-7.5274,-3.2657,-0.8571,-12.0305,16.3664,13.771,41.09
36750,-7.5274,-3.7948,-1.0295,35.0687,38.3511,5.7099,41.19
36800,-7.7165,-3.5147,-1.4916,81.7099,35.2061,2.1527,41.38
36850,-9.1985,-1.9896,-1.6999,122.6412,26.6107,6.7176,41.05
36900,-9.5098,-2.0542,-1.6328,118.687,14.0,21.313,41.24
36950,-9.3781,-2.8754,-1.9178,108.1069,6.4122,24.2443,41.09
37000,-9.1626,-2.6145,-1.5586,74.8397,-3.3435,14.9771,41.24
37050,-7.9655,-3.0167,-1.5107,48.7786,-9.771,7.313,40.95
37100,-8.6407,-2.3463,-1.822,16.6412,-4.6107,-1.4046,41.24
37150,-8.8418,-2.0853,-1.7382,-32.1374,9.0229,-11.3282,41.05
37200,-8.3534,-2.7629,-1.0463,-65.6489,12.9313,-22.7328,41.19
37250,-8.7173,-2.9832,-0.6656,-91.6336,10.626,-37.9695,41.19
37300,-9.5984,-1.3264,-1.245,-121.0076,3.8931,-29.6947,41.24
37350,-8.6072,-3.2681,-1.3024,-141.1908,6.1527,-16.2901,41.42
37400,-8.8585,-3.4429,-1.3288,-128.3053,19.8473,-14.2748,41.19
37450,-9.8857,-3.0598,-1.0511,-104.0,20.2443,7.6031,41.09
37500,-8.7795,-3.7876,-0.7159,-74.0611,24.7939,9.6794,41.19
37550,-8.8059,-3.9385,-0.7614,-47.6794,30.5038,8.2595,41.09
37600,-9.4116,-4.3862,-1.0104,-13.6336,24.1832,0.0763,40.95
37650,-12.1985,-4.1228,-0.7542,44.626,-15.0076,13.7099,41.24
37700,-11.4203,0.3543,-2.1189,65.2214,-41.084,44.7328,40.91
37750,-9.4739,0.3232,-1.7573,68.3359,-62.3206,91.7557,41.19
37800,-7.9176,0.6033,-1.4676,48.4885,-75.2824,98.3817,41.28
37850,-9.0022,-1.6041,-1.0056,39.2366,-106.4122,68.0763,40.91
37900,-10.9128,-1.4293,-2.6121,39.8168,-105.4657,55.7099,40.95
37950,-11.2336,0.9888,-2.2027,-14.626,-80.0611,25.9237,41.09
38000,-8.7604,0.9146,-0.8212,-60.7481,-71.8473,-17.9237,41.09
38050,-6.9049,1.1444,-0.5076,-101.8473,-62.3206,-47.6031,40.77
38100,-6.2297,0.4118,-0.2346,-124.916,-46.6412,-55.9695,41.05
38150,-7.2065,-1.1516,-0.237,-145.7863,-18.0611,-64.0153,41.19
38200,-7.9416,-0.9744,0.1149,-156.7176,8.916,-55.6336,41.19
38250,-11.7388,-1.0295,2.909,-175.8168,18.1679,-49.2214,41.28
38300,-9.9934,-4.5729,3.3782,-110.7023,11.8931,-3.7863,41.19
38350,-7.1371,-5.8802,2.4588,-15.5573,38.5344,23.4046,41.42
38400,-7.2616,-5.9233,1.5897,53.6794,83.8321,22.0763,40.72
38450,-8.2744,-3.1316,1.9106,104.3511,97.2824,-13.7252,41.24
38500,-11.7196,1.9585,0.9385,60.5344,34.5191,25.2672,41.38
38550,-9.3039,-1.8699,0.5195,22.6718,33.1298,18.8397,41.09
38600,-10.4196,-3.4189,0.2873,-11.9542,30.1069,-28.626,41.05
38650,-16.3644,-3.4764,-2.1859,14.7328,-4.9618,-22.5802,40.95
38700,-9.8761,2.3774,-1.5203,-21.9389,-16.5038,35.4962,41.24
38750,-6.6439,-4.3048,-0.3424,-24.4427,-10.7481,-12.8397,40.95
38800,-5.0973,-3.5817,-0.2442,3.3588,-24.0763,-2.3969,41.24
38850,-9.0237,-6.5434,-0.7446,44.7634,-50.1069,-31.4656,41.28
38900,-11.248,3.5506,-2.7102,41.8779,-21.8015,18.0458,41.24
38950,-9.3518,-3.0933,-0.9768,29.1298,21.3588,9.9695,41.19
39000,-7.8961,-3.1819,-0.7853,29.5573,22.458,15.4809,40.95
39050,-8.4084,-1.9465,-0.6823,11.8626,25.5573,-2.4122,41.09
39100,-9.1889,-1.312,-0.3639,-36.3817,18.1221,-5.1603,41.38
39150,-8.9304,-2.8826,0.1772,-77.2519,9.5878,-11.9542,41.24
39200,-9.3781,-2.8132,-0.1077,-107.6183,-2.3664,-25.6641,41.42
39250,-9.1291,-1.3479,-1.7142,-130.9924,-1.7405,-11.771,41.28
39300,-8.4324,-3.1771,-1.336,-127.0229,21.5573,-8.1832,41.28
39350,-9.1075,-3.1532,-0.6536,-117.7405,34.3206,1.5115,41.19
39400,-9.4739,-3.1675,-0.5986,-105.4657,30.4122,18.2901,41.05
39450,-9.2632,-3.6823,-0.7494,-83.5267,27.4504,23.9389,41.28
39500,-8.691,-4.2234,-0.4764,-47.1145,29.3435,25.7863,41.19
39550,-9.0285,-4.4748,-0.2083,-11.1298,27.6183,19.8168,40.95
39600,-11.4443,-3.6512,-0.759,36.0305,10.5344,12.8702,41.05
39650,-13.5727,-1.3336,-1.0008,76.0,-16.8702,32.4733,41.28
39700,-10.9726,-2.3439,-0.5962,109.6794,-45.0687,60.7634,41.19
39750,-7.7405,-0.1939,-0.2753,131.9847,-85.6489,84.4885,41.09
39800,-6.11,-2.7294,-1.0511,147.8626,-114.5038,33.7557,41.19
39850,-8.5425,-3.7948,-1.3048,158.4886,-130.1069,12.5496,41.24
39900,-15.0284,1.561,-3.5793,115.0687,-87.2366,30.0305,40.95
39950,-9.5768,-0.0168,-1.6664,76.7328,-51.0382,22.458,41.24
40000,-7.8865,-0.1245,-0.3472,49.8321,-43.5725,-17.0992,41.19
40050,-7.0844,-0.0359,-0.7374,24.3053,-34.9924,-16.0153,41.24
40100,-7.0102,0.7757,-0.51,-6.7634,-21.2214,-24.5344,40.95
40150,-6.8738,-0.3543,-0.2394,-32.6718,3.6183,-35.4504,41.19
40200,-8.4731,0.249,0.826,-68.458,35.3435,-48.3053,41.24
40250,-10.7691,0.0527,1.8124,-131.7405,25.7405,-52.4427,41.09
40300,-10.1969,0.5962,1.6017,-186.458,6.8244,-46.916,40.91
40350,-9.9072,-1.3384,2.2003,-196.3206,-7.8473,-40.4122,41.24
40400,-7.7596,-5.5019,2.7629,-104.1069,17.7863,-3.2214,41.05
40450,-6.0813,-5.6982,2.5786,-2.5496,75.0687,35.6031,41.09
40500,-14.4729,-12.038,0.1604,83.6947,111.1298,-19.4198,41.09
40550,-18.7562,10.4914,5.533,188.5954,23.4198,59.4198,40.95
40600,-7.6016,-0.8906,-0.9601,124.7939,-17.9389,43.0534,41.09
40650,-5.691,-3.6129,-0.1556,132.2137,-5.5267,12.0916,41.05
40700,-5.5498,-4.3479,-0.6704,150.6718,-13.8626,47.5725,40.95
40750,-11.1833,-7.8985,-1.6688,188.458,-33.8626,2.7023,41.24
40800,-6.9815,3.0023,-5.1595,172.2901,12.1069,-13.6794,41.09
40850,-9.9623,1.6759,-2.8299,53.2061,33.9237,26.1221,40.91
40900,-7.9392,-1.5443,-1.0534,-9.0382,41.542,37.6031,41.24
40950,-7.7165,-3.0047,-0.1197,-50.3511,46.5954,-4.0305,40.77
41000,-8.5976,-3.7541,0.4908,-84.5954,41.4198,-48.2901,40.95
41050,-9.2392,-2.9401,0.6871,-124.3511,25.5878,-90.7328,41.28
41100,-9.3829,-1.1756,-0.3065,-177.4046,7.0992,-106.2443,40.95
41150,-11.2671,-1.0774,-2.1763,-272.6259,-6.687,-16.855,41.24
41200,-8.7005,-4.0438,-1.5107,-245.1298,9.1298,-29.0687,41.09
41250,-10.4052,-2.9185,-1.3336,-235.8321,-4.4733,9.9542,40.91
41300,-9.73,-5.9903,-0.7135,-153.5267,-6.1985,12.9618,41.24
41350,-8.2504,-5.7676,1.1037,-69.6641,8.1985,23.6947,40.95
41400,-8.6526,-6.0047,0.8643,9.2519,8.1374,-8.3817,41.28
41450,-14.1114,-2.9161,1.64,69.1756,-35.5725,-8.8244,41.24
41500,-13.3118,1.8076,0.1269,85.4504,-107.2977,64.6107,41.09
41550,-8.928,-2.3966,-0.8092,93.7252,-139.7557,57.1908,41.24
41600,-6.6176,-2.5043,-1.9728,123.6947,-149.4657,33.542,41.19
41650,-9.4547,-1.1732,-2.4828,137.7099,-118.855,33.4351,40.95
41700,-12.6869,1.4796,-0.7829,49.1603,-65.3588,21.2366,41.24
41750,-8.3127,-0.0622,-0.1437,3.6183,-32.7023,-11.7557,41.28
41800,-6.4093,1.0702,0.5986,-40.9924,-13.0687,-46.3359,40.95
41850,-6.3231,1.3168,0.8691,-71.7863,-11.145,-39.9695,40.91
41900,-7.9583,1.8627,2.2745,-130.0305,-14.3969,-47.1603,41.05
41950,-8.5904,-1.4413,0.905,-168.5496,-16.4733,-51.7405,40.95
42000,-9.8665,-1.798,2.296,-220.8397,-2.8855,-54.6718,41.09
42050,-9.4906,-5.1164,3.644,-164.8244,5.4198,-24.4886,41.19
42100,-6.9911,-7.0844,3.1292,-29.5267,67.7405,27.1603,41.05
42150,-6.9384,-6.2369,2.6001,68.7939,136.5343,77.9084,41.19
42200,-7.683,-4.8483,1.4509,131.5267,169.4046,65.6489,41.09
42250,-7.2089,-3.2968,0.2155,141.2366,183.5267,21.7405,41.05
42300,-18.2893,-9.0668,-2.557,216.0611,107.8168,-48.0611,41.24
42350,-12.2009,7.0964,-2.5283,75.7099,-62.7176,117.6031,41.09
42400,-8.8992,-5.4396,-0.8595,73.9695,-20.0763,51.6031,41.09
42450,-4.3359,-2.8347,-0.5028,85.2366,-19.6947,54.6565,40.91
42500,-7.9679,-7.0749,-1.2761,132.229,-45.6641,53.4656,41.09
42550,-10.2185,-7.7069,-1.8411,181.3893,-76.1374,-3.3435,41.19
42600,-7.7333,-4.0103,-2.3607,166.1069,-51.4198,-52.855,41.19
42650,-11.2623,3.9983,-5.7293,53.4809,-4.5344,19.2977,41.24
42700,-7.3813,-1.6017,-3.4165,26.1832,79.8931,23.6794,40.95
42750,-8.8274,-2.2601,-0.0934,-18.1527,79.6031,-10.0305,41.05
42800,-9.4355,-3.1173,0.7063,-56.3206,48.0305,-46.8855,41.24
42850,-9.5984,-2.7318,0.9433,-102.6412,12.0,-83.4046,40.91
42900,-9.7468,-0.0694,-0.182,-144.9008,-15.2824,-99.4046,41.05
42950,-10.4004,-1.3144,-2.7605,-231.3893,-27.3435,-29.2672,41.38
43000,-8.4324,-3.8259,-1.9106,-208.7939,-3.7252,-39.4351,40.95
43050,-9.584,-3.1939,-1.1971,-186.8397,-2.1069,-5.3435,41.28
43100,-9.074,-4.3215,-1.3336,-152.8092,-0.7634,0.2137,41.24
43150,-7.9823,-5.7868,0.0287,-72.0458,8.8397,13.8168,41.24
43200,-8.4563,-6.28,0.3017,-5.6183,10.7634,14.0916,41.09
43250,-10.0102,-4.3048,-0.5315,63.2061,3.4198,5.5573,41.09
43300,-13.0819,-0.9505,-1.4102,105.8473,-18.5954,46.2748,41.05
43350,-9.5912,-0.8978,-0.7566,121.0687,-19.7252,58.0153,41.19
43400,-9.6965,1.3886,-0.1269,130.8855,-58.3053,99.313,41.09
43450,-8.6095,-1.4174,-0.9697,120.0763,-91.1603,95.2519,40.72
43500,-8.8849,-4.7692,-3.2082,135.0992,-109.8473,56.5038,41.19
43550,-11.5113,0.984,-4.3383,122.1374,-83.4198,67.7863,41.24
43600,-9.347,0.7039,-1.5874,34.0305,-39.771,29.7863,41.19
43650,-7.6902,0.3232,-0.2155,-14.2137,-40.7328,-26.3969,41.38
43700,-6.7684,1.6664,0.1437,-60.7481,-42.3206,-46.3817,41.09
43750,-7.7381,1.2546,-0.1293,-100.9466,-35.4046,-52.1985,40.95
43800,-8.3486,-0.0958,0.0359,-137.2214,-24.7023,-59.4656,41.09
43850,-8.6383,-0.6776,0.2586,-168.2137,-3.5573,-58.8092,40.91
43900,-11.1642,-0.3735,1.6472,-224.5954,-6.7634,-58.1832,41.19
43950,-10.477,-3.3734,2.9449,-184.0,-27.4504,-38.7023,41.19
44000,-7.3574,-7.1275,2.5331,-46.8244,8.5649,4.0916,40.91
44050,-4.6998,-4.6567,2.2242,49.8626,75.6031,43.4962,41.38
44100,-7.829,-5.8921,1.3096,104.1679,116.1985,31.7863,41.24
44150,-7.6902,-4.1324,0.3424,116.1069,132.7481,-15.5115,41.24
44200,-12.6294,6.2513,2.8874,99.2824,115.0687,-1.7863,41.19
44250,-14.8943,-4.9728,0.1987,-13.9847,16.1527,6.9466,41.28
44300,-12.4498,-2.8299,-1.8148,46.3511,-9.6336,14.0916,41.09
44350,-8.8202,-0.1365,-0.4094,16.1374,-12.4122,20.2748,41.09
44400,-7.0318,-3.711,-0.5938,12.5649,-1.9389,-11.3282,41.19
44450,-7.2042,-4.6615,-0.9768,40.687,-5.8168,-6.1221,41.05
44500,-9.3111,-0.6105,-2.8132,88.3969,4.3511,19.1908,41.38
44550,-8.8394,-3.7278,-2.5283,91.7252,41.0687,22.2901,41.09
44600,-7.8171,-4.798,-1.1325,117.3435,39.6641,23.6336,41.05
44650,-8.3653,-3.5913,-2.5331,130.9466,42.229,18.2137,41.09
44700,-9.1866,-0.6057,-2.1787,105.0534,35.6489,28.8855,41.24
44750,-9.6965,-2.0925,-1.3599,60.2595,23.5573,38.2137,41.24
44800,-8.7771,-3.0263,-1.4006,26.855,9.084,23.6336,41.24
44850,-8.7197,-2.071,-1.7502,-3.145,2.6718,0.5649,41.19
44900,-8.6479,-0.5602,-2.3391,-55.0229,6.4885,-15.4656,41.24
44950,-9.1291,-1.8771,-1.506,-117.7252,7.9389,-25.3893,41.28
45000,-9.1004,-2.9329,-0.2825,-162.6412,-1.4504,-38.6107,41.24
45050,-8.6191,-3.2537,-0.3567,-200.3053,-20.9771,-55.6031,41.24
45100,-7.853,-0.7063,-2.5331,-200.4275,-42.7176,-52.0916,40.95
45150,-11.722,-2.9497,-3.2896,-190.7176,-56.458,-8.0611,40.95
45200,-8.6407,-1.5874,-2.8084,-161.7099,-29.3282,10.4275,41.05
45250,-9.7588,-0.7183,-1.5586,-121.9542,-32.626,14.4885,40.95
45300,-10.7763,-2.4588,-1.4222,-90.7634,-45.7252,6.4427,41.19
45350,-8.3462,-2.5714,-2.2505,-42.7786,-24.5649,3.3588,41.09
45400,-8.6072,0.498,-0.5507,-9.084,-24.3206,17.4198,41.09
45450,-9.2225,1.1349,0.5842,-18.3053,-49.4046,13.313,41.38
45500,-7.9966,-0.0982,-2.2122,-26.0153,-39.1145,4.9771,41.09
45550,-9.5529,-0.3663,-2.2745,-2.3206,0.3969,12.7939,41.38
45600,-10.0963,0.6776,-0.8428,-11.7099,0.7634,10.3969,40.95
45650,-9.4858,0.5243,-0.407,-42.5038,-0.1374,-6.5191,40.95
45700,-8.6957,0.5076,-1.0032,-66.0458,-8.7786,-15.9237,40.95
45750,-8.3175,0.5746,-1.3288,-80.9618,-3.2214,-9.0229,40.72
45800,-9.1794,0.1748,-0.8859,-85.5878,-9.6489,-0.7634,41.05
45850,-10.4291,-0.2873,-0.9266,-99.0992,-23.6947,0.1221,41.24
45900,-10.0102,0.0766,-1.2737,-129.6336,-16.4427,-3.0992,41.19
45950,-9.3326,0.4357,-0.9505,-163.3435,-3.6794,-6.7328,41.28
46000,-8.3677,-0.2993,-0.6704,-195.4198,0.4275,-6.7786,41.19
46050,-7.7476,-1.4461,-0.5531,-213.5114,0.4275,-19.7252,40.95
46100,-8.2049,-1.4509,-0.4262,-220.5954,-8.7634,-32.8702,41.42
46150,-9.3613,-1.7119,0.1891,-212.7481,-13.4962,-49.9084,41.28
46200,-8.9998,-4.0342,1.391,-167.5573,-5.374,-37.2214,41.28
46250,-7.8913,-4.4796,2.4588,-91.771,25.2061,-26.2595,41.24
46300,-8.4994,-4.2569,3.0382,-15.1603,52.3817,-16.458,41.24
46350,-9.4762,-1.8986,3.5913,28.4733,60.4275,-16.4886,41.38
46400,-14.4729,-2.7677,1.549,41.6794,41.7405,-24.3359,40.86
46450,-14.6142,0.3328,1.3862,57.6641,-16.1221,15.6489,40.95
46500,-7.2856,-1.9944,-1.3312,78.7481,-27.5725,21.084,41.09
46550,-6.8546,-3.462,-1.4557,90.1374,-6.1069,-13.6794,41.24
46600,-8.3222,-3.6009,-3.1867,133.4504,1.0992,3.0687,41.09
46650,-9.2512,-2.2482,-3.3854,156.5649,16.5191,25.7252,41.05
46700,-8.9591,-2.5139,-2.399,146.626,32.458,28.4886,41.05
46750,-8.825,-2.0662,-1.8699,123.1908,17.6947,38.4275,41.19
46800,-8.655,-1.6257,-2.624,71.2366,17.9084,42.5191,41.05
46850,-8.5473,-2.0949,-2.5379,19.8321,34.458,23.5725,41.19
46900,-9.153,-1.1995,-0.984,-44.1221,26.916,-10.0153,41.19
46950,-9.5122,-1.9824,-0.4405,-97.4198,-3.0382,-36.0916,41.19
47000,-8.9136,-1.7358,-1.0439,-144.0,-35.2519,-48.6718,41.28
47050,-8.8514,-2.2577,-1.1444,-188.5496,-49.2672,-66.7939,41.24
47100,-8.6957,-2.9473,-0.984,-230.0763,-55.4351,-85.0076,41.19
47150,-8.2241,-2.9497,-1.0606,-270.1832,-53.2519,-97.6794,41.19
47200,-8.4994,-0.7685,-2.6719,-293.771,-35.9389,-84.7481,41.24
47250,-11.4084,-2.3008,-3.9648,-317.6641,-18.9313,-18.916,41.05
47300,-9.4475,-6.7876,-2.3248,-287.7557,-10.0,-3.4198,41.09
47350,-8.0732,-7.5776,0.3041,-169.6488,-16.626,-1.3435,41.28
47400,-6.8666,-6.8905,1.2115,-62.3817,18.1985,22.458,41.24
47450,-8.2887,-7.0581,0.9577,49.374,42.2443,15.2672,40.91
47500,-9.1937,-2.9904,-0.1317,129.5573,33.6641,23.0229,40.95
47550,-10.0365,-4.0845,-2.1284,172.9008,26.229,20.8855,41.28
47600,-10.9247,-3.8188,-2.9161,221.2824,9.9084,32.1679,40.91
47650,-10.8649,1.0582,-2.8467,241.6183,1.0534,70.2748,40.95
47700,-10.5967,1.8435,-3.8427,187.1756,-1.0229,129.6947,41.28
47750,-8.667,-0.8954,-2.5187,95.9084,4.1832,155.6488,40.91
47800,-8.3534,-3.3184,-0.929,78.1374,-7.4198,118.7481,41.24
47850,-11.2863,-2.8323,-1.494,86.0458,-46.5649,90.3359,41.09
47900,-8.2097,-0.68,-2.5594,24.2748,-56.1221,51.8473,41.09
47950,-7.7021,1.4485,-1.7166,-45.8015,-57.4351,-5.4504,41.24
48000,-7.2065,-0.8715,-0.7709,-91.8321,-72.9313,-54.9466,40.95
48050,-7.5369,0.3879,-1.3767,-115.8015,-70.458,-85.6947,41.05
48100,-9.0022,-1.0151,-1.5227,-148.458,-50.7328,-89.8015,41.24
48150,-8.5736,1.0295,-0.2921,-191.0687,-27.8473,-97.8473,40.86
48200,-10.5656,1.8723,0.4477,-236.6718,-34.0916,-56.3969,41.28
48250,-10.2879,-4.7645,1.7023,-181.6183,-40.9618,-34.229,41.19
48300,-6.6128,-7.4316,1.9944,-43.9695,2.7328,2.5038,41.28
48350,-5.7006,-6.1339,2.1931,62.4885,66.9771,63.5878,41.05
48400,-8.1331,-6.6104,0.9625,159.5725,92.3817,42.4733,40.95
48450,-7.9368,-4.7285,-0.0982,170.8092,113.8473,0.0305,41.24
48500,-8.1044,-4.0366,-0.6512,161.6336,110.9466,-27.5114,41.05
48550,-18.7514,2.7988,-2.1237,189.3435,86.855,-26.3969,41.05
48600,-14.7507,0.6752,-3.0933,123.0687,-9.4809,92.3511,41.38
48650,-6.5481,-2.2984,-0.6704,88.1679,30.5191,68.4427,41.05
48700,-4.4676,-3.0406,-0.1867,86.1679,34.9618,39.4962,41.28
48750,-7.7285,-6.0717,-0.6393,114.2595,12.4885,43.4809,41.05
48800,-10.1921,-8.0158,-1.6352,164.8244,-26.3206,5.9847,40.95
48850,-5.1643,7.3909,-9.912,212.7481,33.084,15.9542,40.91
48900,-9.4691,-1.3455,-2.7629,119.2061,68.9618,26.0611,41.19
48950,-8.4036,-1.6975,-1.0008,64.0458,71.771,22.8702,40.95
49000,-8.6814,-2.229,-0.3136,15.9542,31.2366,-4.229,41.24
49050,-9.0022,-3.3351,-0.3687,-15.2672,-2.458,-32.687,41.19
49100,-8.9759,-2.1452,-1.6712,-46.9466,-12.4885,-57.771,41.09
49150,-8.9783,0.7326,-3.8834,-112.0,-3.4504,-47.4504,41.19
49200,-8.9878,-3.0622,-1.8292,-154.3359,17.2366,-40.5802,41.05
49250,-8.5018,-3.5961,-0.656,-160.0916,15.145,-46.0,41.24
49300,-9.6343,-2.1835,-2.0973,-150.1832,8.7481,-27.8626,41.05
49350,-9.675,-3.0742,-1.8124,-138.5802,14.4122,-2.0305,41.28
49400,-10.0126,-4.9728,-1.0534,-119.084,3.9542,-6.0153,41.09
49450,-13.1657,-4.0869,-0.2873,-67.542,-50.7786,8.3664,41.09
49500,-12.1937,-0.7183,-0.9266,-40.2901,-96.3817,43.4962,40.91
49550,-9.2991,0.5028,0.4693,-36.7634,-132.855,57.4504,40.95
49600,-5.8012,-2.2458,-0.4022,-8.458,-165.1298,-12.8702,40.95
49650,-7.5441,-4.8411,-0.6608,15.5725,-156.687,-58.1679,40.91
49700,-13.4506,2.8036,-3.0119,36.5038,-72.5802,-9.9542,40.95
49750,-9.3901,1.063,0.6847,10.5954,-31.7863,-36.2748,41.19
49800,-6.3111,-1.3719,0.9026,2.1679,-17.6641,-38.0763,41.19
49850,-6.6511,-0.9625,0.8619,-6.5344,-8.0916,-40.9771,40.95
49900,-9.0118,-1.1899,0.9744,-0.9924,8.6565,-28.3817,40.95
49950,-8.521,-2.4325,1.1133,1.4198,23.6794,-25.5725,41.19
50000,-9.4116,-0.838,2.5402,-6.9618,37.4809,-16.3206,41.28
50050,-9.6606,-1.9992,2.885,-14.5954,36.7023,-3.6947,40.91
50100,-8.2073,-2.7198,2.5139,1.3893,38.7328,4.1069,40.91
50150,-8.0254,-3.6248,2.047,15.8321,46.3359,6.8092,41.19
50200,-8.5042,-2.2577,2.3176,25.8473,51.0992,-4.916,41.19
50250,-9.9527,-0.3424,1.9872,15.6489,40.229,7.6947,41.09
50300,-14.0444,-6.2824,-0.8021,31.6031,47.4962,-12.0611,41.19
50350,-11.8992,0.8428,2.6839,56.9466,1.7099,24.3206,41.28
50400,-6.9983,-1.6688,-0.5052,42.1221,-6.2443,19.5114,41.24
50450,-6.177,-3.5147,-0.7542,56.0,15.5725,-14.6107,41.09
50500,-8.1977,-4.6783,-1.5874,99.313,7.8931,5.2214,40.91
50550,-10.0054,-1.5323,-1.4365,127.2366,3.8931,14.6412,40.95
50600,-9.9,-2.5522,-1.3743,100.9618,15.7405,25.771,41.09
50650,-8.3055,-2.2649,-0.3639,86.9618,19.2824,22.1985,41.19
50700,-8.5928,-1.8292,-1.4557,69.1145,9.2214,9.3435,41.05
50750,-9.1794,-0.5746,-2.1955,27.6947,22.626,11.9389,41.09
50800,-9.7875,-1.7526,-0.3831,-40.9008,16.0611,10.3053,40.95
50850,-8.6479,-2.3439,-0.1676,-78.9924,1.2977,-5.6947,41.09
50900,-9.2632,-1.5012,-0.3998,-127.8779,-8.5344,-28.0153,40.77
50950,-9.2225,-1.561,-1.4796,-181.4809,-9.8779,-17.6489,40.86
51000,-8.6646,-3.3615,-1.3743,-204.6107,2.0153,-12.4427,41.09
51050,-8.6574,-3.5458,-0.9218,-209.1298,5.6947,-23.8931,41.19
51100,-10.7284,-2.2098,-0.4573,-205.0229,-30.3664,-15.2061,40.95
51150,-11.2049,-1.5921,-1.1732,-201.1756,-57.2519,7.0076,41.24
51200,-9.177,-2.2889,-0.51,-187.1908,-74.3969,3.145,41.19
51250,-8.1235,-2.6384,-0.4932,-180.6565,-80.1069,-16.3969,40.95
51300,-8.1594,-2.6647,0.146,-150.0,-56.0611,-28.5038,41.05
51350,-8.2696,-3.7804,1.6328,-78.855,-20.5038,-9.6489,41.38
51400,-8.1068,-4.027,2.059,-18.6107,4.4122,-0.9008,41.28
51450,-8.6143,-2.6815,2.5331,23.9847,17.542,-0.5344,41.24
51500,-10.2137,-0.7829,1.9776,41.8779,16.1832,13.1908,41.19
51550,-10.2328,-1.3815,1.3312,41.313,12.4427,18.916,40.77
51600,-9.4212,-1.7837,1.075,36.458,-0.687,2.8702,40.91
51650,-9.1554,-1.2522,-0.589,49.5725,-0.0153,2.9008,41.09
51700,-9.6414,-0.9002,-0.5459,77.8626,16.6565,9.8779,41.09
51750,-10.7212,-1.3144,0.1341,83.1298,-3.2824,13.5573,41.09
51800,-9.8737,-0.1867,-0.735,80.5802,-15.2977,24.2443,41.19
51850,-9.3757,-0.2945,-0.3376,53.0992,-18.9771,29.145,40.95
51900,-10.0748,1.0558,-0.1604,15.2061,-33.6947,28.6565,40.95
51950,-9.991,1.0582,-0.1269,-40.0458,-47.313,28.3817,41.24
52000,-9.4116,0.9697,0.012,-85.0076,-54.3511,17.4656,41.24
52050,-9.0237,1.3958,-0.0694,-136.1679,-60.1832,11.2061,40.95
52100,-7.9583,0.0622,-0.5052,-180.0458,-38.3969,2.7634,41.09
52150,-8.1379,-1.4724,-0.3974,-220.9771,-7.2214,-6.6718,41.28
52200,-8.4874,-1.3838,-0.2969,-265.6794,13.3893,-4.6718,41.28
52250,-9.584,-2.1644,1.1516,-274.0458,6.4733,-4.5344,41.05
52300,-9.0932,-6.2728,2.5546,-175.8321,13.6489,31.9542,41.38
52350,-7.4579,-6.9432,2.6169,-58.0763,67.6183,67.5115,41.09
52400,-9.0501,-7.0366,2.5546,47.145,100.229,44.1679,40.95
52450,-8.0517,-4.8339,1.3024,104.1679,111.6794,-26.916,40.91
52500,-14.1785,7.3957,2.478,108.7786,76.7176,-3.0534,40.95
52550,-8.8538,0.4669,-1.2737,16.8397,18.687,23.5114,41.09
52600,-7.7213,-2.9161,-0.3903,-5.7557,23.0687,-15.1603,41.09
52650,-11.3198,-2.4804,-0.7111,-10.9924,15.6183,-49.8779,40.95
52700,-13.1418,2.964,-2.0039,-29.4656,-19.6794,-9.4656,41.09
52750,-8.1259,-2.6887,-1.1708,-17.313,-0.7328,2.4427,41.05
52800,-7.0413,-4.051,-0.6297,23.1908,5.8779,-26.2595,41.24
52850,-8.6191,-2.375,-2.7509,79.1908,-3.4351,-14.7176,41.09
52900,-9.9024,-0.8667,-2.6432,88.1527,10.8092,1.1603,41.09
52950,-9.5792,-2.6169,-1.5802,87.2366,15.3588,10.687,41.24
53000,-8.7604,-2.6959,-1.4844,85.4351,-5.6183,22.3664,41.38
53050,-8.4324,-2.6743,-1.5921,75.2366,-16.3969,24.8397,41.28
53100,-8.5042,-2.8683,-1.3431,52.5954,-23.084,18.7481,40.95
53150,-9.3948,-3.3878,-1.0606,18.2443,-31.1756,3.8015,41.19
53200,-8.5736,-2.3894,-1.6448,-20.916,-28.9618,-8.8092,41.19
53250,-8.6335,-1.3599,-1.7549,-63.7557,-24.7786,-18.7481,41.28
